,Building- lat,longitude,hazards_present,wind_damage_rating,surge_damage_rating,rainwater_ingress_damage_rating,building_type,number_of_stories,understory_pct_of_building_footprint,year_built,roof_shape,mwfrs,foundation_type,wall_structure,wall_substrate,wall_cladding,roof_system,roof_substrate_type,roof_cover,status,Building-long,mindist
267,29.94967917,-85.42278215,"Rain,Surge,Wind",3,3,,Single Family,2.0,25.0,2010.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Cast-in-place concrete piers,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",3,-85.42278215,9.307486601251302
268,29.94975296,-85.42438142,"Surge,Wind",-1,6,,Single Family,2.0,0.0,1983.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Unknown,"""Wood, unknown""",Plywood/OSB,,4,-85.42438142,9.179855032254858
269,29.95002153,-85.42556511,"Surge,Wind",4,0,-1.0,Single Family,2.0,100.0,2016.0,"Complex,Gable","""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Cast-in-place concrete piers,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,"""Metal, corrugated""",4,-85.42556511,9.071321121569708
270,29.95007658,-85.4241531,"Surge,Wind",-1,6,,Condominium (> 10 units),2.0,0.0,1984.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (standard),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),4,-85.4241531,9.17548927792111
271,29.95012596,-85.4196376,None,0,0,,Single Family,2.0,0.0,2004.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,"Plywood Siding,Wood Shake/Shingle","""Wood, unknown""",Unknown,"""Metal, standing seam""",0,-85.4196376,9.522233332878502
272,29.95023897,-85.42288776,"Surge,Wind",3,3,,Single Family,1.0,0.0,1960.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Clay tiles,3,-85.42288776,9.262022249586376
273,29.95031769,-85.42536143,"Wind,Surge",2,1,,Single Family,2.0,20.0,0.0,Hip,,,Wood frame,"""Wood, sheathing (continuous)""",Plywood Siding,,Unknown,"""Metal, corrugated""",2,-85.42536143,9.066723835295502
274,29.95037579,-85.42313017,Surge,2,4,,Single Family,2.0,0.0,1984.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),4,-85.42313017,9.234204817726557
275,29.950391,-85.424267,Surge,-1,6,-1.0,Single Family,1.0,0.0,1984.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",Plywood/OSB,"Asphalt shingles (3-tab),""Metal, standing seam""",4,-85.424267,9.14561708164096
276,29.95045423,-85.42273521,"Surge,Wind",3,3,,Single Family,1.0,0.0,1960.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",3,-85.42273521,9.259542272102385
277,29.95060674,-85.42698283,"Rain,Surge,Wind,Wind-borne debris",2,1,,Single Family,2.0,30.0,1997.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Cast-in-place concrete piers,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.42698283,8.923566782228063
278,29.95061197,-85.42410817,Surge,4,5,,Multi-Family,2.0,0.0,1986.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),4,-85.42410817,9.143038550850342
279,29.95070435,-85.42744752,"Wind,Surge",4,4,,Single Family,1.0,25.0,1987.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers > 8 ft,Unknown,Unknown,Wood Shake/Shingle,"""Wood, rafter""",Unknown,Asphalt shingles (3-tab),4,-85.42744752,8.881626694519717
280,29.95082927,-85.42686012,"Surge,Wind",-1,6,,Single Family,1.0,,1980.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, unknown""",Unknown,"""Metal, standing seam""",4,-85.42686012,8.917686840409745
281,29.95085832,-85.42736437,"Surge,Wind",-1,6,,Single Family,1.5,25.0,1982.0,Gambrel,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unreinforced masonry piers,Wood frame,Unknown,Wood Boards,"""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.42736437,8.877377100795472
282,29.95091264,-85.42822335,"Surge,Wind",-1,6,,Single Family,2.0,0.0,1984.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Brick,"""Wood, unknown""",Unknown,composite shingles,4,-85.42822335,8.808571737041454
283,29.95096929,-85.42854387,"Surge,Wind",-1,6,,Single Family,1.0,,1978.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Masonry (unreinforced),Unknown,Brick,Unknown,Unknown,"Wood shake,Wood shingle",4,-85.42854387,8.780446932227122
284,29.95100473,-85.42721786,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1973.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Brick,,Unknown,Asphalt shingles (3-tab),4,-85.42721786,8.878500097515564
285,29.95102681,-85.42676423,Surge,-1,6,,Single Family,1.0,0.0,1970.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",Plywood/OSB,Unknown,4,-85.42676423,8.911540362836334
286,29.95111222,-85.42945046,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1973.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Stucco",Unknown,Unknown,Asphalt shingles (3-tab),4,-85.42945046,8.702224037542162
287,29.9511319,-85.4291918,"Surge,Wind",-1,6,,Single Family,2.0,0.0,1976.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,EIFS,"""Wood, unknown""",Unknown,"""Metal, standing seam""",4,-85.4291918,8.72032893630445
288,29.95119443,-85.42800609,"Surge,Wind",-1,6,,Single Family,2.0,30.0,1987.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Vinyl Siding (standard),Unknown,Plywood/OSB,"""Metal, standing seam""",4,-85.42800609,8.80565302622261
289,29.95119879,-85.42660296,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1955.0,Flat,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",4,-85.42660296,8.912180034150973
290,29.95120692,-85.42708676,"Surge,Wind",-1,6,,Single Family,1.0,,1964.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,"Brick,Wood Boards","""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.42708676,8.874706244732742
291,29.95127925,-85.42158756,"Surge,Wind",1,1,,Single Family,1.0,0.0,1985.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, unknown""",Unknown,Asphalt shingles (laminated),1,-85.42158756,9.294829860495248
292,29.9513359,-85.42650338,Surge,-1,6,,Single Family,2.0,0.0,1980.0,Unknown,Unknown,Slab-on-grade,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4,-85.42650338,8.910519973704744
293,29.95136408,-85.42908669,"Surge,Wind",2,2,,Single Family,1.0,50.0,2012.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,Wood Boards,"""Wood, rafter"",""Wood, trusses""",Unknown,"""Metal, corrugated""",2,-85.42908669,8.712193971423297
294,29.9513791,-85.429399,"Surge,Wind",-1,6,,Single Family,1.0,60.0,1987.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Stucco,Unknown,Unknown,Clay tiles,4,-85.429399,8.687589503326398
295,29.9514155,-85.42695299,"Surge,Wind",-1,6,,Single Family,1.0,,1965.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Stucco,Unknown,Unknown,Asphalt shingles (3-tab),4,-85.42695299,8.870756738497347
296,29.95147215,-85.42981256,"Surge,Wind",-1,6,,Single Family,1.0,60.0,1977.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Cast-in-place concrete piers,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, unknown""",Unknown,,4,-85.42981256,8.649982980506246
297,29.9515055,-85.428072,"Surge,Wind",-1,6,,Single Family,1.0,15.0,1974.0,Gable/Monoslope Combo,Unknown,Wood Piers <= 8 ft,Unknown,Unknown,Wood Plank Siding,Unknown,Unknown,Unknown. No clear pictures of roof.,4,-85.428072,8.779358437788654
298,29.95155465,-85.42683464,"Surge,Wind",-1,6,,Single Family,1.0,,1964.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,Brick,Unknown,Unknown,Asphalt shingles (3-tab),4,-85.42683464,8.87039238260513
299,29.9515657,-85.4290113,"Surge,Wind",-1,6,,Single Family,1.0,,1964.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Stucco,"""Wood, unknown""",Unknown,"""Metal, standing seam""",4,-85.4290113,8.70399315802415
300,29.9515683,-85.42934988,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1971.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, unknown""",Unknown,Clay tiles,4,-85.42934988,8.67821738259416
301,29.95157702,-85.42627573,Surge,-1,6,,Single Family,1.0,0.0,1983.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",4,-85.42627573,8.911719420324362
302,29.95162989,-85.42847715,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1965.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Masonry (unreinforced),Unknown,Vinyl Siding (unknown),,Unknown,"Wood shake,Wood shingle",4,-85.42847715,8.740073364105537
303,29.95165894,-85.42977199,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1977.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,Brick,Unknown,Unknown,Clay tiles,4,-85.42977199,8.640095494736899
304,29.95166794,-85.42139478,"Wind,Surge",2,5,,Single Family,1.0,0.0,1966.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, unknown""",Plywood/OSB,Asphalt shingles (laminated),4,-85.42139478,9.284829056529968
305,29.95168189,-85.4271327,"Surge,Wind",-1,6,,Single Family,1.0,,1966.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,"Brick,Vinyl Siding (standard)","""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.4271327,8.838989648812742
306,29.9516874,-85.428574,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1965.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, unknown""",Unknown,Clay tiles,4,-85.428574,8.728783419314965
307,29.95169089,-85.42796116,"Surge,Wind",-1,6,,Single Family,1.0,80.0,1993.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Vinyl Siding (standard),Unknown,Unknown,"""Metal, corrugated""",4,-85.42796116,8.775146580766513
308,29.95172285,-85.42669013,"Surge,Wind",-1,6,,Single Family,1.0,,1964.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,"Brick,Vinyl Siding (unknown)",Unknown,Unknown,Asphalt shingles (3-tab),4,-85.42669013,8.870118861133246
309,29.951761,-85.428926,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1969.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",EIFS,"""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.428926,8.69703342045236
310,29.95177,-85.421065,"Wind,Surge",4,4,,Single Family,1.0,0.0,1966.0,Hip,,,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (standard)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),4,-85.421065,9.304200767108057
311,29.9517906,-85.4292948,"Surge,Wind",-1,6,,Single Family,1.0,30.0,1982.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,Unknown,Unknown,Clay tiles,4,-85.4292948,8.667061901429346
312,29.95182191,-85.42832058,"Surge,Wind",-1,6,-1.0,Single Family,2.0,,1977.0,Gable,Unknown,Wood Piers <= 8 ft,Wood frame,Unknown,Wood Panel Siding,"""Wood, unknown""",Unknown,"Wood shake,Wood shingle",4,-85.42832058,8.738854853990958
313,29.95183033,-85.4208352,"Wind,Surge",1,3,,Single Family,2.0,0.0,1977.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",3,-85.4208352,9.318437687584876
314,29.9518463,-85.4278782,"Surge,Wind",-1,6,,Single Family,0.0,0.0,1964.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Brick,"""Wood, unknown""",Unknown,Asphalt shingles (laminated),4,-85.4278782,8.770902059515034
315,29.95184631,-85.42788237,"Surge,Wind",-1,6,,Single Family,1.0,,1964.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Solid Brick Wythe,Unknown,Brick,"""Wood, trusses""",Unknown,Asphalt shingles (laminated),4,-85.42788237,8.770583257126946
316,29.951862,-85.42610977,"Wind,Surge",4,5,,Single Family,2.0,,1983.0,Gable,,,Wood frame,"""Wood, sheathing (continuous)""","Fiber-Cement Board,Wood Boards","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),4,-85.42610977,8.905371676688047
317,29.951871,-85.42969186,"Surge,Wind",-1,6,,Single Family,1.0,60.0,1985.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Plywood Siding,"""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.42969186,8.631493981117284
318,29.95192852,-85.42660095,"Wind,Wind-borne debris,Surge",1,3,,Single Family,2.0,0.0,2018.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Fiber-Cement Board,Wood Boards,Wood Shake/Shingle","""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",2,-85.42660095,8.863141601269133
319,29.9519482,-85.4288497,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1965.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Concrete masonry units,"""Wood, unknown""",Unknown,"""Metal, standing seam""",4,-85.4288497,8.690000380395661
320,29.9519708,-85.4292098,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1968.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (standard)","""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.4292098,8.661122198068375
321,29.9519911,-85.4277662,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1964.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Brick,Unknown,Unknown,"""Metal, standing seam""",4,-85.4277662,8.769634440341491
322,29.95199359,-85.42061292,"Wind,Surge",2,3,,Single Family,1.0,0.0,1976.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Fiber-Cement Board","""Wood, unknown""",Unknown,"""Metal, standing seam""",3,-85.42061292,9.32555726908258
323,29.9520177,-85.42595353,"Wind,Surge",3,2,,Multi-Family,2.0,30.0,2003.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers > 8 ft,Wood frame,"""Wood, sheathing (continuous)""","Vinyl Siding (unknown),Wood Shake/Shingle","""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",3,-85.42595353,8.907017658690735
324,29.95207348,-85.42819116,"Surge,Wind",-1,6,,Single Family,1.0,,1964.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, masonry""",Slab-on-grade,Solid Brick Wythe,Unknown,Brick,"""Wood, trusses""",Unknown,Asphalt shingles (laminated),4,-85.42819116,8.731598963907642
325,29.9520783,-85.4295901,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1973.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,Unknown,Unknown,"""Metal, standing seam""",4,-85.4295901,8.624920573224424
326,29.9520871,-85.4284012,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1963.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",concrete masonry units,"""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.4284012,8.714655320722638
327,29.95209933,-85.42645779,"Surge,Wind",-1,6,,Single Family,1.0,,2010.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unreinforced masonry piers,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (standard),"""Wood, unknown""",Unknown,"""Metal, standing seam""",4,-85.42645779,8.862712441012825
328,29.9521405,-85.4287914,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1965.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,Brick,"""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.4287914,8.681300136753578
329,29.9521583,-85.42125329,"Wind,Surge",2,2,,Single Family,1.0,0.0,1975.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, unknown""",Plywood/OSB,Asphalt shingles (laminated),2,-85.42125329,9.264514338088928
330,29.952174,-85.42915,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1965.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, unknown""",Unknown,Clay tiles,4,-85.42915,8.651745272854898
331,29.95218416,-85.42760443,"Surge,Wind",-1,6,,Single Family,2.0,70.0,1965.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Brick,Unknown,Plywood/OSB,Asphalt shingles (3-tab),4,-85.42760443,8.768963611953337
332,29.9521906,-85.4219447,"Rain,Surge,Wind",3,3,,Multi-Family,2.0,0.0,1990.0,"Complex,Gable","""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Stucco,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",3,-85.4219447,9.207994921818118
333,29.952198,-85.420476,"Surge,Wind",1,5,-1.0,Single Family,2.0,0.0,2004.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,"""Metal, corrugated""",4,-85.420476,9.323390913162031
334,29.95219926,-85.42582445,"Wind,Surge",2,2,,Multi-Family,2.0,0.0,2003.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",2,-85.42582445,8.904906301402633
335,29.952221,-85.420956,"Wind,Surge,Wind-borne debris",1,1,,Single Family,1.0,0.0,2015.0,"Complex,Gable",,,,,,"""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",1,-85.420956,9.283979394446373
336,29.95222512,-85.42170592,"Wind,Surge",3,3,,Multi-Family,2.0,0.0,1990.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Stucco,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",3,-85.42170592,9.224571486498393
337,29.95223122,-85.42632166,Surge,-1,6,,Single Family,1.0,0.0,1979.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,Stucco,"""Wood, unknown""",Unknown,Asphalt shingles (laminated),4,-85.42632166,8.864396752460603
338,29.9522379,-85.42805471,"Surge,Wind",-1,6,,Single Family,1.0,,1978.0,Gable,Unknown,Slab-on-grade,Solid Brick Wythe,Unknown,Brick,Unknown,,Asphalt shingles (3-tab),4,-85.42805471,8.730876037441398
339,29.9522836,-85.4295429,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1967.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.4295429,8.614411147514684
340,29.952369,-85.4283039,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1963.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Unknown,Unknown,Wood Boards,"""Wood, unknown""",Unknown,Asphalt shingles (3-tab),4,-85.4283039,8.702954624006296
341,29.952382,-85.4275043,"Surge,Wind",-1,6,,Single Family,1.0,0.0,1965.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Unknown,Unknown,Stucco,Unknown,Plywood/OSB,Metal shingles,4,-85.4275043,8.763320162434903
342,29.95238692,-85.42569872,"Wind,Surge",1,2,,Multi-Family,2.0,0.0,2016.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Fiber-Cement Board,Plywood Siding","""Wood, unknown""",Unknown,"""Metal, standing seam""",2,-85.42569872,8.902194565637137
